frame,player_id,status,x_min,y_min,x_max,y_max
79,Player_23,Confirmed,357.8282346772332,331.8262645606461,354.63948406312505,326.6471140324621
79,Player_25,Confirmed,1220.1757098207702,134.0270584155273,1250.4235616788246,188.9920547488502
79,Player_26,Confirmed,600.6337590975116,94.65576044911026,615.2992272855942,128.61485198736108
79,Player_33,Confirmed,203.93286160753598,348.6145488030202,245.01737923855924,424.2188512114479
79,Player_34,Confirmed,155.41370880032102,296.77902261922264,189.40107884738595,366.18350609633427
79,Player_37,Confirmed,285.80698101877726,142.2181049199903,307.7645532247606,190.1525880928739
79,Player_38,Confirmed,361.24203475531414,141.85089662870166,383.94436371967754,191.57113615315768
79,Player_41,Confirmed,472.7343351395421,266.15032082221506,505.37930983181974,327.9094713190616
79,Player_44,Confirmed,579.5708956551947,180.86227025692705,603.9642707789296,227.011949228435
79,Player_45,Confirmed,408.88692035595864,288.732477873168,451.59498478952094,342.3804696012289
79,Player_48,Confirmed,795.9543294411951,130.91456180064586,822.8439805654399,167.63166238041836
80,Player_1,Confirmed,562.963985538311,284.5038374561286,604.6588554270552,349.4753561094302
80,Player_2,Confirmed,884.5965825605572,130.4320690311717,918.5295883371091,196.4343936860107
80,Player_3,Confirmed,772.5029822061798,286.50870080219136,853.984869036677,398.9044486860069
80,Player_4,Confirmed,692.3771249076309,285.9317392979426,732.8506459716342,357.370334340828
80,Player_5,Confirmed,1047.4382813403574,37.38008034326219,1066.36759343446,74.31648792732045
80,Player_6,Confirmed,-18.213850770964648,222.97539435711394,10.102092239111904,288.0992229011841
80,Player_8,Confirmed,974.5732909958165,237.89501811372386,1006.8873257690487,302.4934304158388
80,Player_10,Confirmed,1248.88292653192,296.5527554055183,1291.814746429271,378.22613635044024
80,Player_13,Confirmed,1029.2983494584819,92.4455089933075,1057.2204695152545,144.707061270411
80,Player_17,Confirmed,735.6903430083997,247.2296520556896,775.5411158722349,314.34678587787744
80,Player_23,Confirmed,409.52346337011363,190.74075469631126,440.46966916670084,247.29113121706382
80,Player_25,Confirmed,1226.7126503470638,134.59125990505242,1257.0895410212042,189.79072917869047
80,Player_26,Confirmed,597.4339715999349,95.20445506837424,612.0802073744346,129.11909133794288
80,Player_33,Confirmed,200.9439138698138,348.61017126659283,242.37714044502707,425.0524915389239
80,Player_34,Confirmed,149.9145383647056,297.20548173603464,184.14704055382168,366.6618872791401
80,Player_37,Confirmed,280.92996692326363,142.74723166860332,302.9003109992753,190.70963991168128
80,Player_38,Confirmed,357.3322218292098,142.35403469442997,379.99886797851707,191.9961036881945
80,Player_41,Confirmed,471.7362819100293,265.4554647140307,504.89994499809563,328.3897188189242
80,Player_44,Confirmed,574.234677459538,181.13482907213304,599.6868043758503,227.74048819428253
80,Player_45,Confirmed,407.3653509897834,288.4393650760881,449.9385682386631,341.9177934534297
80,Player_48,Confirmed,793.3938557199391,131.30768733768548,820.2643044464999,167.99851996068583
81,Player_1,Confirmed,561.1613163330258,283.75291496910694,602.8273979858749,348.6796683786195
81,Player_2,Confirmed,891.3090056222877,130.5700427990082,925.3645177268166,196.81068104104594
81,Player_3,Confirmed,778.5193817561827,286.18775709684337,860.4882371750023,399.2553823620712
81,Player_4,Confirmed,689.7728431677497,284.85361093591564,729.8870240188554,356.9591989596386
81,Player_5,Confirmed,1052.0385493474946,35.39256681254328,1070.8781821894142,72.15402095977328
81,Player_6,Confirmed,-24.460894112877224,223.6386449410972,3.84477828266224,288.7394889979722
81,Player_8,Confirmed,983.5567484872089,239.95267136497966,1016.0282271429636,304.8659900649218
81,Player_10,Confirmed,1258.1697978316317,298.9215759483457,1301.34847590095,381.06455874280346
81,Player_13,Confirmed,1036.8514859346376,92.73542973382405,1064.874632364198,145.18610496197425
81,Player_17,Confirmed,735.3607676982407,248.90097830408422,774.3585832340317,315.8365899640271
81,Player_23,Confirmed,409.4703101243199,188.06318844281196,440.5175083460834,244.7982857670014
81,Player_25,Confirmed,1233.2495908489916,135.15546139457757,1263.7555203879497,190.58940360853074
81,Player_26,Confirmed,594.2341840576615,95.75314968763823,608.8611875079717,129.62333068852467
81,Player_33,Confirmed,199.07956661684761,348.19421799182163,240.74937927548203,426.1153268358484
81,Player_34,Confirmed,143.97020722286663,296.1741187715363,179.1964175512074,367.44426601792713
81,Player_37,Confirmed,233.8873220339876,138.20025610448062,256.0471589472028,188.1801580971393
81,Player_38,Confirmed,353.42240891878237,142.85717276015825,376.05337222167987,192.42107122323128
81,Player_41,Confirmed,474.27319373638045,264.72769985946985,506.3696491677369,324.34586342838094
81,Player_44,Confirmed,570.1695241391299,181.6472958269629,596.358863432607,228.6983531619914
81,Player_45,Confirmed,405.8437820634347,288.14625227900814,448.2821512479788,341.4551173056303
81,Player_48,Confirmed,790.8333820236378,131.70081287472513,817.6846283026055,168.3653775409533
82,Player_1,Confirmed,559.3586470859889,283.00199248208526,600.9959405864458,347.88398064780887
82,Player_2,Confirmed,916.3595764339117,233.17093489117116,944.5453261010503,289.6528105768146
82,Player_3,Confirmed,784.5357819743493,285.86681339149544,866.9916046451641,399.60631603813556
82,Player_4,Confirmed,687.16719380156,284.0242616075519,726.7807734183499,356.6635007863465
82,Player_5,Confirmed,1056.6388172668605,33.405053281824365,1075.3887710321392,69.9915539922261
82,Player_6,Confirmed,-30.7079375525603,224.3018955250804,-2.412535576016932,289.37975509476024
82,Player_8,Confirmed,992.5402063744746,242.01032461623547,1025.1691281210053,307.23854971400476
82,Player_10,Confirmed,1267.4566690697818,301.29039649117317,1310.8822054341908,383.9029811351668
82,Player_13,Confirmed,1044.404622474177,93.0253504743406,1072.5287951497585,145.6651486535375
82,Player_17,Confirmed,735.1212748296552,250.65325816053775,772.6123562193281,316.36679459146274
82,Player_23,Confirmed,409.41715718069486,185.38562218931267,440.5653472232971,242.30544031693904
82,Player_25,Confirmed,1239.7865313265536,135.71966288410272,1270.421499779061,191.38807803837105
82,Player_26,Confirmed,554.9799460569644,96.12947039589899,569.9471545654616,131.16691903116666
82,Player_33,Confirmed,195.27382618860136,347.0420382850908,237.5732648538607,427.19477865816424
82,Player_34,Confirmed,137.3229411485201,294.79673594115746,173.53700773917492,367.89338782792265
82,Player_37,Confirmed,226.83875594093064,138.47010374579716,249.05599070942105,188.57955476327425
82,Player_38,Confirmed,349.5125960240317,143.36031082588656,372.1078764491659,192.8460387582681
82,Player_41,Confirmed,474.94361442026303,263.6789670765788,507.0284039090819,323.27533957602117
82,Player_44,Confirmed,565.6800964079728,182.7781379175517,591.9883717886739,229.0075381663785
82,Player_45,Confirmed,404.32221357691236,287.8531394819282,446.62573381746796,340.9924411578311
82,Player_48,Confirmed,788.2729083522911,132.09393841176478,815.1049521337562,168.73223512122075
82,Player_51,Tentative,402.82642,191.21718,423.8413,250.99983
83,Player_1,Confirmed,557.5559777972005,282.2510699950635,599.1644832287683,347.0882929169981
83,Player_2,Confirmed,912.945913395541,234.28056501984446,940.4974515607214,291.0123891089833
83,Player_3,Confirmed,790.5521828606795,285.5458696861475,873.4949714471622,399.9572497142
83,Player_4,Confirmed,684.9078220610746,283.2549320689457,724.1850635996918,356.80322700447783
83,Player_5,Confirmed,1061.2390850984555,31.417539751105448,1079.8993599626356,67.82908702467893
83,Player_6,Confirmed,-36.954981090013874,224.96514610906362,-8.669849336925608,290.02002119154827
83,Player_8,Confirmed,1001.5236646576134,244.06797786749127,1034.3100287031739,309.6111093630878
83,Player_10,Confirmed,1276.7435402463702,303.6592170340006,1320.4159350289929,386.7414035275301
83,Player_13,Confirmed,1051.9577590770996,93.31527121485715,1080.1829578719353,146.14419234510075
83,Player_17,Confirmed,732.8777786825058,251.75602417847506,770.0037779011413,317.53843732129474
83,Player_23,Confirmed,409.3640045392385,182.70805593581338,440.6131857983421,239.81259486687662
83,Player_25,Confirmed,1246.3234717797495,136.28386437362784,1277.0874791945378,192.18675246821132
83,Player_26,Confirmed,549.1505438621022,96.21206913834814,564.3786823707989,131.79007173244423
83,Player_33,Confirmed,190.20264840921806,346.0597623310624,232.8856255866694,427.55841691975684
83,Player_34,Confirmed,130.87768751153953,293.12383055101077,167.6645804772885,366.91732441836336
83,Player_37,Confirmed,219.79018995371175,138.73995138711368,242.06482236580123,188.97895142940916
83,Player_38,Confirmed,345.60278314495787,143.86344889161484,368.16238066097503,193.27100629330485
83,Player_41,Confirmed,475.6140351281507,262.6302342936877,507.6871586264218,322.2048157236614
83,Player_44,Confirmed,560.480979993376,183.5602974030574,586.7429139056648,229.70794210760957
83,Player_45,Confirmed,402.80064553021657,287.56002668484825,444.9693159471307,340.5297650100318
83,Player_48,Confirmed,785.7124347058991,132.4870639488044,812.5252759399525,169.09909270148822
84,Player_1,Confirmed,555.7533084666608,281.50014750804183,597.3330259128422,346.2926051861875
84,Player_2,Confirmed,918.6008823824741,236.66249758259076,946.1687635227725,293.42815409584415
84,Player_3,Confirmed,796.5685844151733,285.2249259807996,879.9983375809968,400.30818339026433
84,Player_4,Confirmed,682.5265863946729,282.9973115272629,721.024329501925,356.9080480458573
84,Player_5,Confirmed,1065.8393528422794,29.430026220386534,1084.409948980903,65.66662005713175
84,Player_6,Confirmed,-43.20202472523793,225.62839669304685,-14.927163000063778,290.66028728833635
84,Player_8,Confirmed,1010.5071233366256,246.12563111874707,1043.4509288894692,311.9836690121708
84,Player_10,Confirmed,1286.030411361397,306.028037576828,1329.9496646853568,389.5798259198933
84,Player_13,Confirmed,901.8592705702282,234.40393681948197,929.6493426102775,291.1283000332268
84,Player_17,Confirmed,729.6986676570929,252.6874687249352,766.6051703286531,317.39287028693536
84,Player_23,Confirmed,409.31085219995094,180.03048968231408,440.6610240712184,237.31974941681426
84,Player_25,Confirmed,1252.8604122085799,136.84806586315298,1283.7534586343809,192.98542689805163
84,Player_26,Confirmed,544.1399011581439,96.70945448212622,559.3949848077161,132.35050675638533
84,Player_33,Confirmed,185.10210992502448,345.03168060784594,228.72245357766639,428.7160823176233
84,Player_34,Confirmed,125.07081731887754,291.81787815755763,161.75498858289066,364.58631152414847
84,Player_37,Confirmed,210.533559792559,138.32685029582902,232.671907574934,188.59146245135707
84,Player_38,Confirmed,341.6929702815608,144.36658695734315,364.2168848571073,193.69597382834166
84,Player_41,Confirmed,476.0998290260327,264.8655807486895,507.86664536583606,322.5971986151698
84,Player_44,Confirmed,557.8574435764455,183.4698216734543,584.6287017489428,229.59118898400675
84,Player_45,Confirmed,401.2790779233472,287.26691388776834,443.31289763696697,340.06708886223254
84,Player_48,Confirmed,783.1519610844617,132.88018948584406,809.9455997211941,169.46595028175568
84,Player_52,Tentative,406.3232,96.70569,420.76566,137.88432
84,Player_53,Tentative,390.0323,193.2703,409.606,251.98251
85,Player_1,Confirmed,553.9506390943695,280.74922502102015,595.5015686386677,345.4969174553768
85,Player_2,Confirmed,924.2558514216046,239.04443014533706,951.8400754326261,295.84391908270504
85,Player_3,Confirmed,802.5849866378308,284.90398227545165,886.5017030466677,400.6591170663287
85,Player_4,Confirmed,681.0616560048832,283.33106961827184,718.4643299963843,356.42068186619787
85,Player_5,Confirmed,1070.4396204983323,27.44251268966762,1088.9205380869419,63.50415308958458
85,Player_6,Confirmed,-49.4490684582325,226.29164727703005,-21.184476565431464,291.30055338512443
85,Player_8,Confirmed,1019.4905824115108,248.18328437000287,1052.5918286798915,314.3562286612538
85,Player_10,Confirmed,1295.3172824148621,308.39685811965546,1339.4833944032823,392.41824831225665
85,Player_13,Confirmed,898.346415061492,236.156121606512,925.232750508439,292.9915746003402
85,Player_17,Confirmed,725.4992676571026,252.87914564804424,763.6088769562471,318.1755839032773
85,Player_23,Confirmed,409.2577001628321,177.3529234288148,440.70886204192595,234.82690396675184
85,Player_25,Confirmed,1259.3973526130444,137.4122673526781,1290.4194380985896,193.78410132789188
85,Player_26,Confirmed,536.9963777542974,95.84784734140868,553.4833206463875,132.66826139361243
85,Player_33,Confirmed,179.64815001459215,344.52066173123507,223.39946460275104,428.87815323069657
85,Player_34,Confirmed,119.16593114193665,290.61444759720575,156.02634799524623,363.1857966359008
85,Player_37,Confirmed,203.26529546624616,138.53089026059124,225.45624474618276,188.91503627239987
85,Player_38,Confirmed,337.7831574338406,144.86972502307145,360.27138903756287,194.12094136337848
85,Player_41,Confirmed,473.25987340665256,264.35189454154755,506.4458688089576,322.7606795604679
85,Player_44,Confirmed,552.9592344843036,184.1595754656121,579.6866476905736,230.20506196265146
85,Player_45,Confirmed,414.4350820772248,286.76537002933134,458.87136174895954,343.5160019191211
85,Player_48,Confirmed,782.3124373379662,127.26279526087555,813.5028247910644,170.45038221975142
86,Player_1,Confirmed,884.1284847426671,236.19633792964285,915.6007862735588,292.53306737798954
86,Player_2,Confirmed,929.9108205129326,241.4263627080834,957.5113872902824,298.2596840695659
86,Player_3,Confirmed,808.6013895286518,284.5830385701037,893.005067844175,401.01005074239305
86,Player_4,Confirmed,679.9876840598469,283.8847015946779,716.1791973904615,355.45591526137935
86,Player_5,Confirmed,1075.039888066614,25.454999158948706,1093.4311272807515,61.3416861220374
86,Player_6,Confirmed,-55.69611228899756,226.95489786101328,-27.441790033028642,291.94081948191246
86,Player_8,Confirmed,1028.4740418822691,250.24093762125867,1061.7327280744403,316.72878831033677
86,Player_10,Confirmed,1304.6041534067658,310.76567866248286,1349.0171241827695,395.2566707046199
86,Player_13,Confirmed,901.3889938283706,239.4375703714411,928.3955155963131,296.5274473739936
86,Player_17,Confirmed,721.4407255509102,253.11374290692464,761.5171649007201,320.59760234339456
86,Player_23,Confirmed,409.204548427882,174.6753571753155,440.7566997104647,232.33405851668948
86,Player_25,Confirmed,1265.934292993143,137.97646884220325,1297.085417587164,194.58277575773218
86,Player_26,Confirmed,530.5665529624096,95.80558790421733,548.3289004140486,134.24490580100718
86,Player_33,Confirmed,175.01808572048822,344.83429389898004,218.63136997509682,428.7772843854126
86,Player_34,Confirmed,114.08333922708213,290.8604187246081,150.6002147495388,362.6196810459128
86,Player_37,Confirmed,195.99703124793496,138.73493022535345,218.24058180942993,189.23861009344265
86,Player_38,Confirmed,333.8733446017972,145.37286308879973,356.3258932023416,194.54590889841523
86,Player_41,Confirmed,472.7350382593879,263.35209313083465,507.15134265812674,321.293729099851
86,Player_44,Confirmed,548.5462329517508,183.78329799605328,576.6270849351104,230.3874523026263
86,Player_45,Confirmed,413.48457452164075,285.59466434931863,458.34004866610616,342.6013119832072
86,Player_48,Confirmed,779.8732574129095,127.18061383386484,811.4232472892944,170.86607707277898
86,Player_54,Tentative,391.19342,97.18182,409.37396,138.74585
87,Player_1,Confirmed,881.0980396175767,236.15922215216415,910.355263016146,292.10768282196443
87,Player_2,Confirmed,935.565789656458,243.8082952708297,963.1826990957414,300.6754490564267
87,Player_3,Confirmed,814.6177930876364,284.2620948647558,899.5084319735187,401.3609844184574
87,Player_4,Confirmed,678.7580821212998,284.4524003972521,714.4939756329431,355.4114678329687
87,Player_5,Confirmed,1079.6401555471243,23.46748562822979,1097.9417165623322,59.17921915449023
87,Player_6,Confirmed,-61.943156217533115,227.6181484449965,-33.69910340285533,292.58108557870054
87,Player_8,Confirmed,1037.4575017489008,252.29859087251447,1070.873627073116,319.1013479594198
87,Player_10,Confirmed,1313.8910243371076,313.1344992053103,1358.5508540238181,398.09509309698325
87,Player_13,Confirmed,904.4315733546837,242.7190191363702,931.5582799247524,300.063320147647
87,Player_17,Confirmed,719.3020337529866,253.35993054578142,760.2643043089623,321.7255851499787
87,Player_23,Confirmed,409.1513969951006,171.9977909218162,440.8045370768348,229.84121306662706
87,Player_25,Confirmed,1272.4712333488758,138.5406703317284,1303.7513971001047,195.38145018757248
87,Player_26,Confirmed,524.269213190198,95.76423284900937,543.0103145475554,135.11714323804415
87,Player_33,Confirmed,170.81485683918396,345.8186523645146,213.8752407841062,428.49016013522333
87,Player_34,Confirmed,109.10145098291412,291.6708043905099,145.08154299526558,362.78049436530114
87,Player_37,Confirmed,188.72876713762534,138.93897019011567,211.02491876467545,189.56218391448544
87,Player_38,Confirmed,329.9635317854306,145.87600115452804,352.38039735144343,194.97087643345205
87,Player_41,Confirmed,471.9263060414696,262.2961642977676,506.2559030935609,318.623663906722
87,Player_44,Confirmed,542.6999328654952,183.63313382970395,572.502457023503,231.43880159309316
87,Player_45,Confirmed,413.1433864563207,285.20224722949456,458.1499837855633,342.40078869819894
87,Player_48,Confirmed,777.4340771165973,127.09843240685413,809.3436701587798,171.28177192580654
87,Player_54,Confirmed,385.08917975981205,97.14923789239245,403.1772228895013,138.48564828559083
88,Player_1,Confirmed,885.2294528838894,234.6809481283202,914.3524997117484,290.37357394527805
88,Player_2,Confirmed,941.2207588521808,246.190227833576,968.8540108490027,303.0912140432876
88,Player_3,Confirmed,820.6341973147847,283.94115115940787,906.0117954346988,401.7119180945218
88,Player_4,Confirmed,676.7714739793363,285.3327668790015,712.2806870490352,355.7149882288828
88,Player_5,Confirmed,1084.2404229398637,21.479972097510878,1102.452305931684,57.01675218694305
88,Player_6,Confirmed,-68.19020024383917,228.28139902897973,-39.95641667491152,293.2213516754886
88,Player_8,Confirmed,1046.4409620114056,254.35624412377027,1080.0145256759188,321.4739076085028
88,Player_10,Confirmed,1323.177895205888,315.50331974813776,1368.0845839264284,400.9335154893465
88,Player_13,Confirmed,907.4741536404314,246.00046790129932,934.7210434937573,303.5991929213004
88,Player_17,Confirmed,718.5605214719062,253.49838002518717,759.3686290343538,322.0366172204837
88,Player_23,Confirmed,409.098245864488,169.3202246683169,440.8523741410362,227.3483676165647
88,Player_25,Confirmed,1279.0081736802426,139.1048718212535,1310.4173766374108,196.18012461741273
88,Player_26,Confirmed,518.8763375937865,96.0316731599825,537.8105356486119,135.78996731132474
88,Player_33,Confirmed,167.1834883297364,346.83737167979587,209.53647582889144,428.5751650986901
88,Player_34,Confirmed,103.21458073019654,291.3160127879252,139.1253370575432,362.2886214008355
88,Player_37,Confirmed,181.46050313531737,139.14301015487786,203.80925561191935,189.8857577355282
88,Player_38,Confirmed,326.05371898474084,146.37913922025632,348.4349014848686,195.39584396848883
88,Player_41,Confirmed,472.5725438050157,261.5421165559911,507.42019827415857,318.1369474482583
88,Player_44,Confirmed,538.0090650192867,184.0645827064114,569.0999691932133,232.47504790395595
88,Player_45,Confirmed,413.8966077852817,284.36952594065974,461.5192215360901,344.40096329161696
88,Player_48,Confirmed,774.9948964490297,127.01625097984342,807.2640933995206,171.6974667788341
88,Player_54,Confirmed,378.4926692216873,97.28104470404855,396.55351183012147,138.4272807333068
88,Player_55,Tentative,872.2601,237.52003,896.39777,292.3042
89,Player_1,Confirmed,889.360864347557,233.2026741044763,918.3497382099956,288.6394650685917
89,Player_2,Confirmed,946.875728100101,248.57216039632232,974.5253225500668,305.5069790301485
89,Player_3,Confirmed,826.6506022100966,283.62020745405994,912.5151582277152,402.0628517705862
89,Player_4,Confirmed,673.1766135819726,284.3376035116058,708.8128935481752,354.8467833019202
89,Player_5,Confirmed,1088.840690244832,19.492458566791964,1106.962895388807,54.85428521939588
89,Player_6,Confirmed,-74.43724436791571,228.94464961296296,-46.21372984919721,293.86161777227665
89,Player_8,Confirmed,1055.4244226697836,256.41389737502607,1089.155423882848,323.8464672575858
89,Player_10,Confirmed,1332.4647660131068,317.87214029096515,1377.6183138906006,403.7719378817098
89,Player_13,Confirmed,910.5167346856136,249.28191666622845,937.8838063033277,307.1350656949538
89,Player_17,Confirmed,715.6266734128396,254.14209011736858,756.634750302562,323.0157947935018
89,Player_23,Confirmed,409.0450950360441,166.64265841481762,440.9002109030688,224.85552216650228
89,Player_25,Confirmed,1285.545113987244,139.66907331077866,1317.0833561990833,196.97879904725303
89,Player_26,Confirmed,513.4834615882993,96.29911347095565,532.6107571587441,136.4627913846054
89,Player_33,Confirmed,164.53959238825888,347.5916765145102,206.0750675141971,428.86197139299884
89,Player_34,Confirmed,97.42542736901174,292.0698672595508,133.36891353500604,364.41867990865643
89,Player_37,Confirmed,174.192239241011,139.34705011964007,196.59359235116165,190.209331556571
89,Player_38,Confirmed,322.14390619972784,146.88227728598463,344.4894056026168,195.82081150352565
89,Player_41,Confirmed,472.90121390305586,260.77990929823244,507.59511601866774,317.1246781310021
89,Player_44,Confirmed,533.2188056852588,184.55769045091398,564.4199457001123,233.13930930521929
89,Player_45,Confirmed,413.6790680318927,283.9343358955608,461.65758872513624,344.41422468668134
89,Player_48,Confirmed,772.5557154102067,126.93406955283271,805.1845170115167,172.11316163186166
89,Player_54,Confirmed,374.9187022655173,97.3311609163539,392.93100590647987,138.36681526824742
90,Player_1,Confirmed,893.4922740085797,231.72440008063236,922.3469785108879,286.90535619190524
90,Player_2,Confirmed,952.5306974002187,250.95409295906862,980.1966341989336,307.92274401700934
90,Player_3,Confirmed,832.6670077735721,283.29926374871195,919.018520352568,402.4137854466505
90,Player_4,Confirmed,667.2917531848992,282.4149169160919,703.7463437727142,354.24963675767594
90,Player_5,Confirmed,1093.4409574620292,17.50494503607305,1111.473484933701,52.6918182518487
90,Player_6,Confirmed,-80.68428858976276,229.60790019694616,-52.4710429257124,294.5018838690647
90,Player_8,Confirmed,1064.4078837240347,258.4715506262819,1098.2963216939042,326.21902690666883
90,Player_10,Confirmed,1341.7516367587637,320.2409608337926,1387.152043916334,406.6103602740731
90,Player_13,Confirmed,913.5593164902303,252.56336543115756,941.0465683534633,310.67093846860723
90,Player_17,Confirmed,712.6928242343256,254.78580020955002,753.9008726902175,323.9949723665199
90,Player_23,Confirmed,408.99194450976887,163.96509216131832,440.94804736293264,222.36267671643992
90,Player_25,Confirmed,1292.082054269879,140.23327480030378,1323.749335785121,197.7774734770933
90,Player_26,Confirmed,508.0905851737364,96.56655378192879,527.4109790779521,137.13561545788602
90,Player_33,Confirmed,161.35362450325243,347.84129213289555,201.87900479904243,429.61994769941276
90,Player_34,Confirmed,90.27033842418288,292.51086426645566,125.76005895351466,364.54287267233997
90,Player_37,Confirmed,166.92397545470627,139.5510900844023,189.37792898240232,190.53290537761376
90,Player_38,Confirmed,318.2340934303917,147.38541535171294,340.54390970468825,196.24577903856243
90,Player_41,Confirmed,473.2298849803679,260.01770204047386,507.770032783905,316.11240881374596
90,Player_44,Confirmed,528.4285452416927,185.05079819541658,559.7399233165495,233.80357070648262
90,Player_45,Confirmed,413.46152714516427,283.49914585046184,461.7959570475218,344.4274860817457
90,Player_48,Confirmed,770.1165340001284,126.851888125822,803.1049409947684,172.52885648488922
90,Player_54,Confirmed,371.34473530950834,97.38127712865922,389.30849998267735,138.306349803188
91,Player_1,Confirmed,897.6236818669574,230.24612605678846,926.3442206144254,285.17124731521886
91,Player_2,Confirmed,958.1856667525337,253.33602552181492,985.8679457956026,310.3385090038702
91,Player_3,Confirmed,838.6834140052113,282.978320043364,925.5218818092573,402.76471912271484
91,Player_4,Confirmed,662.9326466080735,280.6257047534517,699.0166526534184,352.44509750935686
91,Player_5,Confirmed,1098.0412245914554,15.517431505354136,1115.9840745663662,50.52935128430153
91,Player_6,Confirmed,-86.9313329093803,230.2711507809294,-58.7283559044571,295.1421499658528
91,Player_8,Confirmed,1073.3913451741591,260.52920387753767,1107.4372191090874,328.5915865557518
91,Player_10,Confirmed,1351.038507442859,322.60978137662005,1396.6857740036291,409.44878266643644
91,Player_13,Confirmed,916.6018990542817,255.84481419608667,944.2093296441645,314.2068112422606
91,Player_17,Confirmed,709.7589739363641,255.42951030173143,751.1669961973204,324.974149939538
91,Player_23,Confirmed,408.9387942856624,161.28752590781903,440.9958835206278,219.8698312663775
91,Player_25,Confirmed,1298.6189945281485,140.79747628982892,1330.4153153955249,198.5761479069336
91,Player_26,Confirmed,502.031837816316,96.72851487696796,520.3375773895534,135.15495302818744
91,Player_33,Confirmed,155.64639675976292,347.488392921501,196.03911364785841,430.66093553372264
91,Player_34,Confirmed,82.16945950489298,291.6841604759378,118.38651773268735,365.17752589649484
91,Player_37,Confirmed,159.65571177640314,139.7551300491645,182.1622655056414,190.85647919865656
91,Player_38,Confirmed,314.32428067673237,147.88855341744122,336.5984137910829,196.67074657359922
91,Player_41,Confirmed,473.4207851879307,259.0945058625628,510.32151519142604,318.5060290591956
91,Player_44,Confirmed,523.6382836885886,185.54390593991917,555.0599020425249,234.46783210774595
91,Player_45,Confirmed,413.2439851250964,283.0639558053629,461.93432650324695,344.4407474768101
91,Player_48,Confirmed,767.4050079509915,129.24061472101482,796.2489721176624,171.2022881311956
91,Player_54,Confirmed,367.7707683536603,97.43139334096456,385.68599405871373,138.24588433812863
92,Player_1,Confirmed,901.7550879226901,228.76785203294452,930.3414645206077,283.4371384385325
92,Player_2,Confirmed,963.8406361570463,255.71795808456122,991.5392573400745,312.754273990731
92,Player_3,Confirmed,844.6998209050139,282.6573763380161,932.0252425977827,403.11565279877925
92,Player_4,Confirmed,658.4604426355673,279.57367325036824,693.2933420128327,350.0031845436302
92,Player_5,Confirmed,1102.6414916331105,13.529917974635222,1120.4946642868026,48.36688431675435
92,Player_6,Confirmed,-93.17837732676833,230.93440136491262,-64.9856687854313,295.78241606264083
92,Player_8,Confirmed,1082.3748070201566,262.58685712879344,1116.5781161283971,330.9641462048348
92,Player_10,Confirmed,1360.3253780653931,324.97860191944744,1406.2195041524863,412.2872050587997
92,Player_13,Confirmed,919.6444823777676,259.1262629610158,947.3720901754313,317.74268401591405
92,Player_17,Confirmed,706.8251225189553,256.07322039391283,748.4331208238707,325.9533275125561
92,Player_23,Confirmed,408.88564436372474,158.60995965431974,441.04371937615423,217.37698581631514
92,Player_25,Confirmed,1305.155934762052,141.36167777935407,1337.0812950302945,199.3748223367739
92,Player_26,Confirmed,495.7566358413154,96.92624781359757,514.2043867852237,135.02131134905596
92,Player_33,Confirmed,151.44949199173666,347.70126129927496,191.9869239684775,431.1723481331146
92,Player_34,Confirmed,73.98056470279892,290.3233373396637,110.90384097904104,364.7323965133317
92,Player_37,Confirmed,152.38744820610162,139.9591700139267,174.9466019208788,191.1800530196993
92,Player_38,Confirmed,310.41446793874985,148.39169148316952,332.6529178618008,197.09571410863603
92,Player_41,Confirmed,473.75134312903083,258.315369215576,510.72997389176663,317.85191873835197
92,Player_44,Confirmed,518.8480210259462,186.03701368442177,550.3798818780383,235.1320935090093
92,Player_45,Confirmed,415.03068957003444,282.8612669655617,463.19887964864785,346.47045814648106
92,Player_48,Confirmed,764.8948373328321,129.3413466428612,793.8666435609333,171.48900886018936
92,Player_54,Confirmed,364.1968013979732,97.4815095532699,382.06348813458914,138.18541887306924
92,Player_56,Tentative,836.2446,240.00446,862.0233,292.28162
93,Player_1,Confirmed,905.8864921757777,227.28957800910055,934.3387102294349,281.70302956184605
93,Player_2,Confirmed,969.4956056137562,258.0998906473075,997.2105688323488,315.17003897759184
93,Player_3,Confirmed,850.7162284729803,282.33643263266816,938.5286027181448,403.4665864748436
93,Player_4,Confirmed,653.208090930698,278.98608166877347,687.3898987853853,348.9871693771914
93,Player_5,Confirmed,1107.2417585869944,11.542404443916308,1125.00525409501,46.204417349207176
93,Player_6,Confirmed,-99.42542184192686,231.59765194889582,-71.242981568635,296.42268215942886
93,Player_8,Confirmed,1091.3582692620275,264.64451038004927,1125.719012751834,333.3367058539178
93,Player_10,Confirmed,1369.6122486263653,327.3474224622749,1415.7532343629045,415.125627451163
93,Player_13,Confirmed,922.687066460688,262.4077117259449,950.5348499472632,321.2785567895674
93,Player_17,Confirmed,703.8912699820991,256.71693048609427,745.6992465698686,326.93250508557423
93,Player_23,Confirmed,408.83249474395575,155.93239340082044,441.0915549295119,214.88414036625272
93,Player_25,Confirmed,1311.6928749715898,141.92587926887919,1343.74727468943,200.17349676661416
93,Player_26,Confirmed,488.5377417835219,96.50864046809562,507.5474311711372,134.86804010567604
93,Player_33,Confirmed,140.82673159289604,345.3473618308359,182.40297859129953,431.7172570621412
